id_cliente,genero,idoso,casado,possui_dependentes,tempo_como_cliente,servico_telefone,servico_internet,servico_seguranca,suporte_tecnico,streaming,tipo_contrato,metodo_pagamento,pagamento_mensal,total_pago,churn
3606-twkgi,male,True,True,True,13,True,fiber optic,True,no,True,month-to-month,electronic check,71.45,1364.3,yes
7529-zdfxi,male,True,True,True,57,True,fiber optic,True,no,True,month-to-month,electronic check,71.45,4925.35,no
7605-bdwdc,female,False,True,True,31,True,dsl,True,yes,True,two year,bank transfer (automatic),71.45,1520.1,no
1950-ksvvj,female,False,True,True,45,True,fiber optic,True,yes,True,one year,mailed check,71.45,5032.25,no
0123-crbrt,female,False,True,True,61,True,dsl,True,yes,True,two year,mailed check,71.45,5526.75,no
6292-tosss,male,False,True,True,50,True,no,True,no internet service,True,two year,bank transfer (automatic),71.45,1195.25,no
3197-arfoy,female,True,True,True,19,True,fiber optic,True,yes,True,month-to-month,mailed check,71.45,2007.25,no
6323-aybrx,male,False,True,True,59,True,no,True,no internet service,True,two year,mailed check,71.45,1099.6,yes
7014-zzxaw,female,False,True,True,71,True,no,True,no internet service,True,two year,credit card (automatic),71.45,1732.95,no
4385-gzqxv,female,True,True,True,16,True,fiber optic,True,yes,True,month-to-month,electronic check,71.45,1511.2,yes
7633-mvpuy,male,False,True,True,57,True,dsl,True,yes,True,two year,electronic check,71.45,3450.15,no
6366-zgqgl,male,False,True,True,1,True,dsl,True,no,True,month-to-month,bank transfer (automatic),71.45,24.8,yes
4716-hhkqh,male,True,True,True,20,True,fiber optic,True,yes,True,month-to-month,electronic check,71.45,2172.05,no
5940-ahuhd,male,False,True,True,1,True,fiber optic,True,no,True,month-to-month,mailed check,71.45,70.6,yes
6432-twqlb,male,False,True,True,5,True,fiber optic,True,yes,True,month-to-month,electronic check,71.45,401.1,yes
4484-glzou,female,False,True,True,52,True,fiber optic,True,no,True,month-to-month,electronic check,71.45,5624.85,yes
3179-gbrwv,male,True,True,True,21,True,dsl,True,no,True,month-to-month,bank transfer (automatic),71.45,1339.8,no
8645-kwhjo,male,False,True,True,14,True,dsl,True,yes,True,month-to-month,electronic check,71.45,771.95,no
4130-mzlcc,female,False,True,True,5,True,dsl,True,no,True,month-to-month,bank transfer (automatic),71.45,244.75,no
0314-tkosi,female,False,True,True,6,True,dsl,True,no,True,month-to-month,mailed check,71.45,322.9,no
8229-myejz,female,False,True,True,10,True,dsl,True,no,True,month-to-month,electronic check,71.45,498.25,no
2080-srcde,female,False,True,True,1,True,no,True,no internet service,True,month-to-month,mailed check,71.45,25.4,no
9577-wjvcq,female,False,True,True,68,True,dsl,True,no,True,month-to-month,mailed check,71.45,3687.75,no
9512-uibfx,male,False,True,True,18,True,fiber optic,True,no,True,month-to-month,mailed check,71.45,1779.95,yes
6202-dyyfx,female,False,True,True,22,True,fiber optic,True,no,True,one year,credit card (automatic),71.45,1783.6,no
3808-hfkde,female,False,True,True,20,True,dsl,True,no,True,month-to-month,electronic check,71.45,927.15,no
5583-sxdag,male,False,True,True,1,True,fiber optic,True,no,True,month-to-month,electronic check,71.45,70.0,yes
3488-pgmqj,male,True,True,True,8,True,fiber optic,True,no,True,month-to-month,electronic check,71.45,606.55,yes
3580-reoac,male,False,True,True,10,True,dsl,True,no,True,month-to-month,credit card (automatic),71.45,435.4,yes
7534-bfesc,male,True,True,True,24,True,fiber optic,True,no,True,month-to-month,electronic check,71.45,1712.7,yes
3727-owvyd,male,False,True,True,35,True,dsl,True,no,True,one year,mailed check,71.45,2021.2,no
2294-salne,male,False,True,True,23,True,fiber optic,True,yes,True,one year,mailed check,71.45,1940.8,no
4847-tajyi,female,True,True,True,6,True,fiber optic,True,no,True,month-to-month,electronic check,71.45,567.8,no
1563-iwqex,female,False,True,True,12,True,no,True,no internet service,True,month-to-month,mailed check,71.45,220.35,no
8203-xjzrc,male,False,True,True,1,True,no,True,no internet service,True,month-to-month,mailed check,71.45,20.25,no
6556-dbkzf,female,False,True,True,71,True,fiber optic,True,no,True,two year,electronic check,71.45,5436.45,no
6851-wefyx,male,True,True,True,35,True,fiber optic,True,no,True,month-to-month,electronic check,71.45,3437.5,no
2985-juubz,male,False,True,True,40,True,dsl,True,no,True,month-to-month,electronic check,71.45,3015.75,no
6390-dsazx,female,False,True,True,1,True,fiber optic,True,no,True,month-to-month,mailed check,71.45,73.6,yes
0895-lmrsf,male,False,True,True,23,True,dsl,True,no,True,one year,bank transfer (automatic),64.9,1509.8,no
8098-llazx,female,True,True,True,4,True,fiber optic,True,no,True,month-to-month,electronic check,95.45,396.1,yes
8266-vbfql,male,False,True,True,4,True,fiber optic,True,yes,True,month-to-month,electronic check,90.4,356.65,no
8181-yhcmf,female,False,True,True,68,True,dsl,True,yes,True,two year,credit card (automatic),60.3,4109.0,no
2240-hsjqd,male,False,True,True,38,True,fiber optic,True,no,True,month-to-month,mailed check,81.85,3141.7,no
1248-dyxub,male,False,True,True,52,True,no,True,no internet service,True,two year,mailed check,24.8,1229.1,no
0265-edxbd,male,True,True,True,32,True,fiber optic,True,no,True,month-to-month,electronic check,74.9,2303.35,yes
4115-bnpjy,male,False,True,True,29,True,dsl,True,yes,True,two year,mailed check,75.55,2054.4,no
3167-snqpl,male,True,True,True,38,True,fiber optic,True,no,True,month-to-month,electronic check,101.15,3741.85,no
4091-tvocn,male,False,True,True,48,True,dsl,True,no,True,one year,credit card (automatic),78.75,3682.45,no
1098-tdvuq,female,False,True,True,1,True,no,True,no internet service,True,month-to-month,bank transfer (automatic),19.25,19.25,no
7277-ozcgz,female,False,True,True,22,True,fiber optic,True,yes,True,month-to-month,electronic check,89.05,1886.25,no
1557-emyvt,female,False,True,True,43,True,fiber optic,True,yes,True,two year,credit card (automatic),115.05,4895.1,no
2799-arnlo,female,True,True,True,5,True,fiber optic,True,no,True,month-to-month,electronic check,69.35,341.6,no
7563-biupc,male,False,True,True,5,True,fiber optic,True,no,True,month-to-month,electronic check,80.6,415.55,yes
5027-yocxn,male,False,True,True,51,True,fiber optic,True,yes,True,one year,credit card (automatic),110.05,5686.4,no
3973-skmln,male,False,True,True,71,True,no,True,no internet service,True,two year,credit card (automatic),19.9,1355.1,no
2321-ombxy,female,False,True,True,38,True,dsl,True,yes,True,one year,credit card (automatic),80.3,3058.65,yes
2840-xanrc,male,True,True,True,24,True,fiber optic,True,no,True,month-to-month,electronic check,93.15,2231.05,yes
6745-jefzb,male,False,True,True,35,True,fiber optic,True,yes,True,month-to-month,credit card (automatic),91.5,3236.35,no
5020-zstty,female,True,True,True,54,True,dsl,True,yes,True,one year,bank transfer (automatic),82.45,4350.1,yes
9880-tdqac,female,False,True,True,72,True,dsl,True,yes,True,two year,electronic check,60.0,4264.0,no
8705-wzcyl,male,False,True,True,1,True,dsl,True,no,True,month-to-month,electronic check,44.8,44.8,no
7102-jjvtx,female,False,True,True,9,True,dsl,True,no,True,one year,mailed check,48.6,422.3,no
8626-ptqge,male,False,True,True,69,True,dsl,True,yes,True,two year,bank transfer (automatic),60.05,4176.7,no
4983-clmlv,female,False,True,True,52,True,fiber optic,True,yes,True,month-to-month,credit card (automatic),102.7,5138.1,no
5701-yvsvf,female,True,True,True,11,True,fiber optic,True,yes,True,month-to-month,electronic check,82.9,880.05,no
5804-lepim,female,True,True,True,2,True,fiber optic,True,no,True,month-to-month,electronic check,70.35,139.05,yes
5697-gombf,female,True,True,True,28,True,dsl,True,no,True,month-to-month,electronic check,35.9,973.65,no
2739-cacdq,female,True,True,True,17,True,fiber optic,True,no,True,month-to-month,credit card (automatic),82.65,1470.05,no
9385-ehgdo,female,False,True,True,35,True,no,True,no internet service,True,two year,mailed check,19.85,739.35,no
9498-fimxl,female,False,True,True,8,True,no,True,no internet service,True,one year,mailed check,19.2,161.95,no
2379-gyflq,male,False,True,True,46,True,fiber optic,True,no,True,one year,credit card (automatic),94.9,4422.95,no
0122-oahpz,female,False,True,True,7,True,fiber optic,True,no,True,month-to-month,electronic check,73.85,511.25,yes
2868-snelz,female,False,True,True,2,True,fiber optic,True,no,True,month-to-month,mailed check,80.6,155.8,yes
4322-rcymt,male,False,True,True,68,True,dsl,True,yes,True,one year,bank transfer (automatic),75.8,5293.95,yes
6680-nenyn,female,False,True,True,43,True,fiber optic,True,no,True,two year,electronic check,104.6,4759.85,yes
2088-iebau,female,False,True,True,68,True,dsl,True,yes,True,two year,electronic check,88.15,6148.45,no
7982-vcelr,female,False,True,True,36,True,fiber optic,True,no,True,month-to-month,credit card (automatic),94.8,3565.65,no
1343-ehpyb,male,False,True,True,63,True,fiber optic,True,no,True,month-to-month,electronic check,103.4,6603.0,yes
6035-bxtty,female,True,True,True,32,True,dsl,True,yes,True,month-to-month,bank transfer (automatic),54.65,1830.1,no
6885-pkoam,female,False,True,True,71,True,dsl,True,yes,True,two year,credit card (automatic),85.75,6223.8,no
7520-hqwju,female,False,True,True,66,True,dsl,True,no,True,month-to-month,bank transfer (automatic),67.45,4508.65,no
9639-bujxt,male,False,True,True,63,True,no,True,no internet service,True,one year,mailed check,20.5,1328.15,no
5924-sngkp,female,False,True,True,41,True,no,True,no internet service,True,one year,credit card (automatic),20.25,865.0,no
0021-ikxgc,female,True,True,True,1,True,fiber optic,True,no,True,month-to-month,electronic check,72.1,72.1,no
2034-gdrcn,female,False,True,True,2,True,fiber optic,True,no,True,month-to-month,electronic check,90.4,168.2,yes
8966-snizf,female,False,True,True,70,True,no,True,no internet service,True,two year,bank transfer (automatic),19.45,1303.5,no
6243-ozgfh,female,False,True,True,23,True,dsl,True,no,True,month-to-month,electronic check,44.95,996.85,no
4654-dlamq,female,True,True,True,64,True,fiber optic,True,no,True,one year,bank transfer (automatic),97.0,6430.9,no
0513-rbgpe,male,False,True,True,37,True,dsl,True,yes,True,two year,credit card (automatic),62.8,2278.75,no
5160-uxjed,male,False,True,True,17,True,dsl,True,no,True,one year,mailed check,44.6,681.4,no
4115-nzrks,female,True,True,True,7,True,fiber optic,True,no,True,month-to-month,electronic check,89.15,574.35,no
0219-ytzue,male,False,True,True,4,True,fiber optic,True,no,True,month-to-month,bank transfer (automatic),84.8,371.9,yes
0623-iihug,female,True,True,True,21,True,dsl,True,no,True,month-to-month,electronic check,41.9,840.1,yes
4572-dvcgn,female,False,True,True,10,True,fiber optic,True,no,True,month-to-month,bank transfer (automatic),80.25,846.0,yes
3351-ngxyi,female,True,True,True,16,True,dsl,True,no,True,month-to-month,electronic check,54.1,889.0,no
8984-eylll,male,False,True,True,64,True,fiber optic,True,yes,True,two year,electronic check,105.25,6823.4,no
9057-mswco,male,True,True,True,27,True,dsl,True,no,True,month-to-month,credit card (automatic),30.75,805.1,yes
9833-tgfhx,male,False,True,True,42,True,fiber optic,True,no,True,one year,electronic check,97.1,4016.75,no
9294-tdipc,male,False,True,True,5,True,no,True,no internet service,True,month-to-month,mailed check,20.2,83.75,no
5229-dtfyb,female,False,True,True,41,True,fiber optic,True,yes,True,two year,bank transfer (automatic),98.8,3959.15,no
0104-ppxdv,male,False,True,True,58,True,dsl,True,no,True,one year,credit card (automatic),50.3,2878.55,no
5176-lmjxe,female,False,True,True,47,True,no,True,no internet service,True,two year,mailed check,20.55,945.7,no
3583-krkmd,male,False,True,True,18,True,fiber optic,True,yes,True,month-to-month,bank transfer (automatic),75.9,1373.05,no
1010-diauq,male,False,True,True,5,True,fiber optic,True,no,True,month-to-month,bank transfer (automatic),96.5,492.55,yes
9069-lgeul,male,False,True,True,23,True,dsl,True,no,True,month-to-month,bank transfer (automatic),59.95,1406.0,no
7302-zhmhp,female,False,True,True,1,True,no,True,no internet service,True,month-to-month,mailed check,19.15,19.15,no
9571-edebv,male,False,True,True,71,True,fiber optic,True,no,True,one year,credit card (automatic),98.65,6962.85,no
3520-fjgcv,male,False,True,True,72,True,fiber optic,True,yes,True,two year,credit card (automatic),112.6,8126.65,no
6563-vrerx,male,False,True,True,33,True,no,True,no internet service,True,one year,mailed check,20.6,690.25,no
0259-gbzsh,male,False,True,True,2,True,fiber optic,True,no,True,month-to-month,electronic check,85.65,181.5,yes
6122-efvkn,male,False,True,True,24,True,dsl,True,yes,True,two year,mailed check,35.75,830.8,no
2805-edjpq,female,False,True,True,56,True,fiber optic,True,yes,True,one year,credit card (automatic),99.75,5608.4,no
6862-cqumb,male,False,True,True,37,True,fiber optic,True,no,True,month-to-month,credit card (automatic),96.1,3646.8,no
7156-mxbje,female,False,True,True,43,True,dsl,True,yes,True,one year,credit card (automatic),85.1,3662.25,no
6158-hdpxz,male,False,True,True,1,True,dsl,True,no,True,month-to-month,mailed check,25.35,25.35,no
9601-brxpo,female,False,True,True,25,True,fiber optic,True,yes,True,month-to-month,bank transfer (automatic),104.95,2566.5,yes
2863-imqdr,female,False,True,True,61,True,dsl,True,yes,True,two year,electronic check,89.65,5308.7,no
5686-cmawk,male,False,True,True,17,True,fiber optic,True,yes,True,one year,electronic check,86.75,1410.25,no
5651-crhkq,female,False,True,True,41,True,fiber optic,True,yes,True,one year,bank transfer (automatic),86.2,3339.05,no
6905-niqin,male,False,True,True,1,True,dsl,True,no,True,month-to-month,mailed check,50.65,50.65,yes
8204-yjcla,male,True,True,True,72,True,dsl,True,yes,True,two year,bank transfer (automatic),64.8,4732.35,no
5167-zffmm,male,False,True,True,1,True,fiber optic,True,no,True,month-to-month,credit card (automatic),90.85,90.85,yes
6583-szvgp,male,False,True,True,48,True,fiber optic,True,no,True,two year,bank transfer (automatic),108.1,5067.45,no
4895-tmwir,male,True,True,True,11,True,no,True,no internet service,True,month-to-month,mailed check,19.95,214.75,yes
0533-bnwkf,female,True,True,True,55,True,fiber optic,True,no,True,month-to-month,electronic check,85.45,4874.7,yes
1708-pbboa,female,False,True,True,42,True,dsl,True,yes,True,one year,electronic check,54.75,2348.45,no
8782-lkfpk,male,False,True,True,44,True,fiber optic,True,no,True,month-to-month,mailed check,90.4,4063.0,no
5522-jbwmo,male,False,True,True,1,True,dsl,True,no,True,month-to-month,electronic check,44.0,44.0,no
3597-mvhjt,female,False,True,True,27,True,fiber optic,True,no,True,month-to-month,bank transfer (automatic),95.6,2595.25,no
9774-nrnau,male,True,True,True,27,True,dsl,True,yes,True,month-to-month,bank transfer (automatic),84.8,2309.55,no
0224-rlwwd,female,True,True,True,2,True,dsl,True,no,True,month-to-month,electronic check,44.3,89.3,no
9967-atrfs,female,False,True,True,19,True,no,True,no internet service,True,month-to-month,mailed check,19.9,367.55,no
3951-njcvi,female,True,True,True,42,True,fiber optic,True,no,True,month-to-month,electronic check,95.05,3944.5,no
2977-cebsx,female,False,True,True,66,True,dsl,True,yes,True,two year,credit card (automatic),90.05,5965.95,no
0177-pxbat,male,True,True,True,33,True,fiber optic,True,yes,True,month-to-month,bank transfer (automatic),109.9,3694.7,no
6599-cebnn,female,False,True,True,34,True,fiber optic,True,no,True,month-to-month,credit card (automatic),73.95,2524.45,yes
2519-erqoj,male,True,True,True,33,True,dsl,True,yes,True,month-to-month,electronic check,54.6,1803.7,no
5876-qmyld,female,False,True,True,23,True,no,True,no internet service,True,one year,mailed check,20.05,415.1,no
2277-axsdc,female,False,True,True,32,True,no,True,no internet service,True,one year,bank transfer (automatic),19.75,624.15,no
9442-jtwdl,female,False,True,True,11,True,no,True,no internet service,True,one year,credit card (automatic),20.05,237.7,no
0979-phulv,male,False,True,True,69,True,fiber optic,True,no,True,month-to-month,credit card (automatic),99.45,7007.6,yes
3067-svmtc,female,False,True,True,68,True,dsl,True,yes,True,one year,bank transfer (automatic),55.9,3848.8,no
